Epoch 001/100 | train 0.18187 (mse=0.18124) | val 0.10258 (mse=0.10249) | 18.5s
Epoch 080/100 | train 0.05309 (mse=0.05275) | val 0.05805 (mse=0.05773) | 17.7s
Epoch 081/100 | train 0.05316 (mse=0.05282) | val 0.05777 (mse=0.05745) | 17.7s
Epoch 082/100 | train 0.05311 (mse=0.05278) | val 0.05808 (mse=0.05777) | 16.5s
Epoch 083/100 | train 0.05315 (mse=0.05281) | val 0.05776 (mse=0.05744) | 17.5s
Epoch 084/100 | train 0.05315 (mse=0.05282) | val 0.05747 (mse=0.05715) | 17.8s
  Saved best model (val 0.05747)
Epoch 085/100 | train 0.05318 (mse=0.05285) | val 0.05758 (mse=0.05726) | 17.7s
Epoch 086/100 | train 0.05313 (mse=0.05279) | val 0.05792 (mse=0.05761) | 17.5s
Epoch 087/100 | train 0.05320 (mse=0.05287) | val 0.05792 (mse=0.05760) | 17.8s
Epoch 088/100 | train 0.05316 (mse=0.05283) | val 0.05784 (mse=0.05752) | 17.8s
Epoch 089/100 | train 0.05309 (mse=0.05275) | val 0.05776 (mse=0.05744) | 18.0s
Epoch 090/100 | train 0.05317 (mse=0.05284) | val 0.05773 (mse=0.05742) | 17.7s
Epoch 091/100 | train 0.05315 (mse=0.05281) | val 0.05798 (mse=0.05766) | 17.9s
Epoch 092/100 | train 0.05314 (mse=0.05280) | val 0.05796 (mse=0.05764) | 17.6s
Epoch 093/100 | train 0.05317 (mse=0.05284) | val 0.05812 (mse=0.05780) | 17.5s
Epoch 094/100 | train 0.05322 (mse=0.05288) | val 0.05779 (mse=0.05747) | 17.9s
Epoch 095/100 | train 0.05311 (mse=0.05277) | val 0.05797 (mse=0.05766) | 17.8s
Epoch 096/100 | train 0.05312 (mse=0.05279) | val 0.05796 (mse=0.05764) | 17.7s
Epoch 097/100 | train 0.05309 (mse=0.05275) | val 0.05800 (mse=0.05768) | 17.7s
Epoch 098/100 | train 0.05312 (mse=0.05278) | val 0.05804 (mse=0.05772) | 17.9s
Epoch 099/100 | train 0.05313 (mse=0.05279) | val 0.05766 (mse=0.05734) | 17.9s
Epoch 100/100 | train 0.05317 (mse=0.05283) | val 0.05785 (mse=0.05753) | 17.7s
